pc,count
0x8089fc,443
0x808a00,443
0x808a04,443
0x808a08,443
0x808a0c,443
0x808a10,443
0x808a14,443
0x808a18,443
0x808a1c,443
0x808a20,443
0x808a24,443
0x808a28,443
0x808a2c,443
0x808a30,443
0x808a34,443
0x808a38,443
0x808a3c,443
0x808a40,443
0x808a44,443
0x808a48,443
0x808a4c,443
0x808a50,443
0x808a54,443
0x808a58,443
0x808a5c,443
0x808a60,443
0x808a64,443
0x808a68,443
0x808a6c,443
0x808a70,443
0x808a74,443
0x808a78,443
0x808a7c,443
0x808a80,443
0x808a84,443
0x808a88,443
0x808a8c,443
0x808a90,443
0x808a94,443
0x808a98,443
0x808a9c,443
0x808aa0,443
0x808aa4,443
0x808aa8,443
0x808aac,443
0x808ab0,443
0x808ab4,443
0x808ab8,443
0x808abc,443
0x808ac0,443
0x808ac4,443
0x808ac8,443
0x808acc,443
0x808ad0,443
0x808ad4,443
0x808ad8,443
0x808adc,443
0x808ae0,443
0x808ae4,443
0x808ae8,443
0x808aec,443
0x808af0,443
0x808af4,443
0x808af8,443
0x808afc,6
0x808b00,6
0x808b04,6
0x808b08,6
0x808b0c,6
0x808b10,6
0x808b14,6
0x808b18,6
0x808b1c,6
0x808b20,6
0x808b24,6
0x808b28,6
0x808b2c,6
0x808b30,6
0x808b34,6
0x808b38,6
0x808b3c,6
0x808b40,1
